task__calibration,task__created,task__id,task__info,task__n_answers,task__priority_0,task__project_id,task__quorum,task__state,taskinfo__id_tweet,taskinfo__text
0,2016-08-11T03:51:30.218426,15804,"{""id_tweet"": ""452565450178977792"", ""text"": ""RT @reddeemergencia: \u201c@alegriagonzaa: #Iquique Reportan filtraci\u00f3n de Copa de agua en Cerro drag\u00f3n! Peligro de Socav\u00f3n @reddeemergencia @bi\u2026""}",3,0.0,62,0,completed,452565450178977792,RT @reddeemergencia: “@alegriagonzaa: #Iquique Reportan filtración de Copa de agua en Cerro dragón! Peligro de Socavón @reddeemergencia @bi…
0,2016-08-11T03:51:30.226822,15805,"{""id_tweet"": ""451513127990210560"", ""text"": ""Soy la \u00fanica a la que le anda bien el Facebook? o.O""}",3,0.0,62,0,completed,451513127990210560,Soy la única a la que le anda bien el Facebook? o.O
0,2016-08-11T03:51:30.234850,15806,"{""id_tweet"": ""451480222391873536"", ""text"": ""RT @PlandevueloCL: Amig@s de #Iquique #AltoHospicio y #Arica, ac\u00e1 una lista con la ubicaci\u00f3n de los camiones aljibe, por favor RT http://t.\u2026""}",3,0.0,62,0,completed,451480222391873536,"RT @PlandevueloCL: Amig@s de #Iquique #AltoHospicio y #Arica, acá una lista con la ubicación de los camiones aljibe, por favor RT http://t.…"
0,2016-08-11T03:51:30.242758,15807,"{""id_tweet"": ""455106228545265664"", ""text"": ""RT @padawuaniqq: Este saco de pelota dejo a  su hijo de 1 a\u00f1o en el auto en @homecenter_cl  de #iquique m\u00e1s de 30 minutos. http://t.co/uRLZ\u2026""}",3,0.0,62,0,completed,455106228545265664,RT @padawuaniqq: Este saco de pelota dejo a  su hijo de 1 año en el auto en @homecenter_cl  de #iquique más de 30 minutos. http://t.co/uRLZ…
0,2016-08-11T03:51:30.250995,15808,"{""id_tweet"": ""451576132475699200"", ""text"": ""@NeoplasicasPeru a quien se le ocurre hacer una feria cual kermesse dentro del hospital donde hay que cuidar el silencio para los pacientes""}",3,0.0,62,0,completed,451576132475699200,@NeoplasicasPeru a quien se le ocurre hacer una feria cual kermesse dentro del hospital donde hay que cuidar el silencio para los pacientes
0,2016-08-11T03:51:30.258968,15809,"{""id_tweet"": ""452897577285849088"", ""text"": ""Daddy Yankee Envia Sus Oraciones Al Pueblo Chileno En Un Dificil Momento: Un terremoto se registr\u00f3 en el norte de Chile a eso de las ...""}",3,0.0,62,0,completed,452897577285849088,Daddy Yankee Envia Sus Oraciones Al Pueblo Chileno En Un Dificil Momento: Un terremoto se registró en el norte de Chile a eso de las ...
0,2016-08-11T03:51:30.267038,15810,"{""id_tweet"": ""454314126278279168"", ""text"": ""Tratan con Flores de Bach a ni\u00f1os que vivieron terremoto en Chile  http://t.co/dNdGrz6XQg""}",3,0.0,62,0,completed,454314126278279168,Tratan con Flores de Bach a niños que vivieron terremoto en Chile  http://t.co/dNdGrz6XQg
0,2016-08-11T03:51:30.274938,15811,"{""id_tweet"": ""451760258118344704"", ""text"": ""RT @La_Segunda: #Iquique Autoridad promete ayuda para reestablecer actividad pesquera antes de Semana Santa. http://t.co/vR9Kghx6PE""}",3,0.0,62,0,completed,451760258118344704,RT @La_Segunda: #Iquique Autoridad promete ayuda para reestablecer actividad pesquera antes de Semana Santa. http://t.co/vR9Kghx6PE
0,2016-08-11T03:51:30.282876,15812,"{""id_tweet"": ""453879435431665665"", ""text"": ""Iquique\u00f1o enojado porque su jefe lo ech\u00f3 por no trabajar tras terremoto http://t.co/vuUaEzqnzP http://t.co/0LMhohLTgT""}",3,0.0,62,0,completed,453879435431665665,Iquiqueño enojado porque su jefe lo echó por no trabajar tras terremoto http://t.co/vuUaEzqnzP http://t.co/0LMhohLTgT
0,2016-08-11T03:51:30.290618,15813,"{""id_tweet"": ""451562282817179648"", ""text"": ""Fuerza mi chile!!  #FuerzaChile""}",3,0.0,62,0,completed,451562282817179648,Fuerza mi chile!!  #FuerzaChile
0,2016-08-11T03:51:30.298516,15814,"{""id_tweet"": ""451841648054378497"", ""text"": ""RT @yiyox83: @udechile  #Yoalientodesde #Iquique esperando tener una alegr\u00eda! #VamosLaU""}",3,0.0,62,0,completed,451841648054378497,RT @yiyox83: @udechile  #Yoalientodesde #Iquique esperando tener una alegría! #VamosLaU
0,2016-08-11T03:51:30.306474,15815,"{""id_tweet"": ""452100272890732544"", ""text"": ""RT @cjimenezmacias: @EPN muestra apoyo a Chile por el terremoto que sacudio el pa\u00eds. http://t.co/FRUGdp02s6""}",3,0.0,62,0,completed,452100272890732544,RT @cjimenezmacias: @EPN muestra apoyo a Chile por el terremoto que sacudio el país. http://t.co/FRUGdp02s6
0,2016-08-11T03:51:30.314652,15816,"{""id_tweet"": ""451234507535183873"", ""text"": ""RT @marga_beas: Terremoto en Chile. Epicentro en el mar y alerta de tsunami. Est\u00e1n empezando a llegar las olas.""}",3,0.0,62,0,completed,451234507535183873,RT @marga_beas: Terremoto en Chile. Epicentro en el mar y alerta de tsunami. Están empezando a llegar las olas.
0,2016-08-11T03:51:30.324956,15817,"{""id_tweet"": ""454415444921688065"", ""text"": ""#Temblor de M6.0 en Escala de Richter en NEAR THE COAST OF #TARAPACA, #CHILE por #USGS ENS""}",3,0.0,62,0,completed,454415444921688065,"#Temblor de M6.0 en Escala de Richter en NEAR THE COAST OF #TARAPACA, #CHILE por #USGS ENS"
0,2016-08-11T03:51:30.334110,15818,"{""id_tweet"": ""451581563474432001"", ""text"": ""RT @Ma_valdes: Usemos esta foto en apoyo al #NortedeChile #TerremotoenChile #As\u00edDeSimple http://t.co/lOafWcf0nQ\u201d""}",3,0.0,62,0,completed,451581563474432001,RT @Ma_valdes: Usemos esta foto en apoyo al #NortedeChile #TerremotoenChile #AsíDeSimple http://t.co/lOafWcf0nQ”
0,2016-08-11T03:51:30.342509,15819,"{""id_tweet"": ""453931013065175040"", ""text"": ""Ya empezaron a abusar de la ayuda a los damnificados por el terremoto, hay gente que lo necesita. Paren la weaa #Iquique""}",3,0.0,62,0,completed,453931013065175040,"Ya empezaron a abusar de la ayuda a los damnificados por el terremoto, hay gente que lo necesita. Paren la weaa #Iquique"
0,2016-08-11T03:51:30.352690,15820,"{""id_tweet"": ""454587555867271168"", ""text"": ""TEMBLOR en CHILE grado: \""3.4 \"", hoy 2014/04/11 08:36:01, Epicentro: 95 km al SE de Mina Collahuasi, Profundidad 225.1 km.""}",3,0.0,62,0,completed,454587555867271168,"TEMBLOR en CHILE grado: ""3.4 "", hoy 2014/04/11 08:36:01, Epicentro: 95 km al SE de Mina Collahuasi, Profundidad 225.1 km."
0,2016-08-11T03:51:30.360743,15821,"{""id_tweet"": ""454105942724853760"", ""text"": ""PDI identifica menor autora del mensaje por whatsapp sobre terremoto en el norte #Antofagasta #Iquique #Arica http://t.co/VjSfyb25cM""}",3,0.0,62,0,completed,454105942724853760,PDI identifica menor autora del mensaje por whatsapp sobre terremoto en el norte #Antofagasta #Iquique #Arica http://t.co/VjSfyb25cM
0,2016-08-11T03:51:30.369015,15822,"{""id_tweet"": ""451571240512139264"", ""text"": ""RT: Nuevo sismo de magnitud 7,8 sacude Chile; nueva alerta de tsunamiCNN/#\u00c1guilaOSol(CNN Espa\u00f1ol) - Un sismo... http://t.co/EcXYAyEus1""}",3,0.0,62,0,completed,451571240512139264,"RT: Nuevo sismo de magnitud 7,8 sacude Chile; nueva alerta de tsunamiCNN/#ÁguilaOSol(CNN Español) - Un sismo... http://t.co/EcXYAyEus1"
0,2016-08-11T03:51:30.378055,15823,"{""id_tweet"": ""453592101326839808"", ""text"": ""RT @rnetarapaca: Otra colisi\u00f3n ruta a16 300mts antes de garita de carabineros. 2 vehiculos menores. #iquique sin lesionados.""}",3,0.0,62,0,completed,453592101326839808,RT @rnetarapaca: Otra colisión ruta a16 300mts antes de garita de carabineros. 2 vehiculos menores. #iquique sin lesionados.
0,2016-08-11T03:51:30.386110,15824,"{""id_tweet"": ""451402222149308416"", ""text"": ""@a_blister luz. Aun no llega a la 4 etapa de la 11. Info de la magnitud y si hubo tsunami porque ni eso se o.o""}",3,0.0,62,0,completed,451402222149308416,@a_blister luz. Aun no llega a la 4 etapa de la 11. Info de la magnitud y si hubo tsunami porque ni eso se o.o
0,2016-08-11T03:51:30.394089,15825,"{""id_tweet"": ""452776211459346432"", ""text"": ""@melnicksergio y la lentitud para enfrentar el terremoto no saben donde estan parados y lo peor iquique sufre""}",3,0.0,62,0,completed,452776211459346432,@melnicksergio y la lentitud para enfrentar el terremoto no saben donde estan parados y lo peor iquique sufre
0,2016-08-11T03:51:30.402345,15826,"{""id_tweet"": ""453214673874460672"", ""text"": ""RT @MiaManson28: Atenti #Iquique Escuela Eduardo Llanos se encuentra dando desayuno, almuerzo y once a los m\u00e1s damnificados.Difundir ! @ra\u2026""}",3,0.0,62,0,completed,453214673874460672,"RT @MiaManson28: Atenti #Iquique Escuela Eduardo Llanos se encuentra dando desayuno, almuerzo y once a los más damnificados.Difundir ! @ra…"
0,2016-08-11T03:51:30.410670,15827,"{""id_tweet"": ""452263113933340672"", ""text"": ""RT @PaolitaML: #mascotaperdida #iquique Perrito Box ENCONTRADO sector Cuatro Reinas http://t.co/bUKsUuvskq""}",3,0.0,62,0,completed,452263113933340672,RT @PaolitaML: #mascotaperdida #iquique Perrito Box ENCONTRADO sector Cuatro Reinas http://t.co/bUKsUuvskq
0,2016-08-11T03:51:30.419413,15828,"{""id_tweet"": ""454421267035455488"", ""text"": ""Temblor fuerte en Nicaragua y Chile \udbb8\udf3f\udbb8\udf3f\udbb8\udf3f\udbb8\udf3f""}",3,0.0,62,0,completed,454421267035455488,Temblor fuerte en Nicaragua y Chile 󾌿󾌿󾌿󾌿
0,2016-08-11T03:51:30.427644,15829,"{""id_tweet"": ""453570544995037184"", ""text"": ""RT @CortezBogs: Bachelet se va a Argentina y Uruguat despreocup\u00e1ndose de los sufridos habitantes del Norte de Chile . Fuerza  #iquique""}",3,0.0,62,0,completed,453570544995037184,RT @CortezBogs: Bachelet se va a Argentina y Uruguat despreocupándose de los sufridos habitantes del Norte de Chile . Fuerza  #iquique
0,2016-08-11T03:51:30.435823,15830,"{""id_tweet"": ""451511906151301120"", ""text"": ""I liked a @YouTube video http://t.co/YGD4k8THh3 Rescate post terremoto Iquique 01/04/2014""}",3,0.0,62,0,completed,451511906151301120,I liked a @YouTube video http://t.co/YGD4k8THh3 Rescate post terremoto Iquique 01/04/2014
0,2016-08-11T03:51:30.444225,15831,"{""id_tweet"": ""454418492826337280"", ""text"": ""RT @Cooperativa: Sismolog\u00eda inform\u00f3 que el epicentro del temblor de esta noche se ubic\u00f3 78 kil\u00f3metros al suroeste de Iquique http://t.co/mT\u2026""}",3,0.0,62,0,completed,454418492826337280,RT @Cooperativa: Sismología informó que el epicentro del temblor de esta noche se ubicó 78 kilómetros al suroeste de Iquique http://t.co/mT…
0,2016-08-11T03:51:30.452373,15832,"{""id_tweet"": ""454591265112199170"", ""text"": ""Ciclo de Cine en @RuinasHuanchaca #FestivaldeCiencia en #Antofagasta http://t.co/72n17Y7PEp""}",3,0.0,62,0,completed,454591265112199170,Ciclo de Cine en @RuinasHuanchaca #FestivaldeCiencia en #Antofagasta http://t.co/72n17Y7PEp
0,2016-08-11T03:51:30.460477,15833,"{""id_tweet"": ""454278385544335360"", ""text"": ""Voluntarios de #Techo recolectan alimentos no perecibles en los Unimarc de #Iquique""}",3,0.0,62,0,completed,454278385544335360,Voluntarios de #Techo recolectan alimentos no perecibles en los Unimarc de #Iquique
0,2016-08-11T03:51:30.469043,15834,"{""id_tweet"": ""451703386757287937"", ""text"": ""RT @coralinesaez: Cuiden y calmen a los ni\u00f1os en e Norte. Ellos sienten 3 veces m\u00e1s miedo que nosotros! #TerremotoenChile @VinkaJackson #Fu\u2026""}",3,0.0,62,0,completed,451703386757287937,RT @coralinesaez: Cuiden y calmen a los niños en e Norte. Ellos sienten 3 veces más miedo que nosotros! #TerremotoenChile @VinkaJackson #Fu…
0,2016-08-11T03:51:30.477197,15835,"{""id_tweet"": ""454670083152175104"", ""text"": ""RT @Naigabi: Traen a Gepe para que haga dormir a la Pachamama?  #iquique""}",3,0.0,62,0,completed,454670083152175104,RT @Naigabi: Traen a Gepe para que haga dormir a la Pachamama?  #iquique
0,2016-08-11T03:51:30.485258,15836,"{""id_tweet"": ""454396183406866432"", ""text"": ""RT @PercyCorrales: Cabros, esta perrita busca hogar en #Antofagasta, esta esperando al peluquero pa' entregarla linda \ud83d\ude03\ud83d\udc36 es peque\u00f1a! http:""}",3,0.0,62,0,completed,454396183406866432,"RT @PercyCorrales: Cabros, esta perrita busca hogar en #Antofagasta, esta esperando al peluquero pa' entregarla linda 😃🐶 es pequeña! http:"
0,2016-08-11T03:51:30.493332,15837,"{""id_tweet"": ""451684545075875840"", ""text"": ""RT @ElUniversal: Peque\u00f1o tsunami golpea Hawai m\u00e1s de 12 horas despu\u00e9s de sismo en Chile http://t.co/iwZZYByST2""}",3,0.0,62,0,completed,451684545075875840,RT @ElUniversal: Pequeño tsunami golpea Hawai más de 12 horas después de sismo en Chile http://t.co/iwZZYByST2
0,2016-08-11T03:51:30.501912,15838,"{""id_tweet"": ""451343939376021505"", ""text"": ""RT @mhonividente: \""@Lazarit75: \u201c@CNNChile: SHOA cancel\u00f3 la alarma  tsunami para todo Chile #PrediccionCumplida @mhonividente http://t.co/yP\u2026""}",3,0.0,62,0,completed,451343939376021505,"RT @mhonividente: ""@Lazarit75: “@CNNChile: SHOA canceló la alarma  tsunami para todo Chile #PrediccionCumplida @mhonividente http://t.co/yP…"
0,2016-08-11T03:51:30.511155,15839,"{""id_tweet"": ""453107901486206977"", ""text"": ""RT @wilcheschaux: C\u00f3mo nacen, avanzan y se aten\u00faan las ondas del tsunami de Abril 1. Nos fue bien. Planeta peque\u00f1o - V\u00eda WIRED http://t.co/\u2026""}",3,0.0,62,0,completed,453107901486206977,"RT @wilcheschaux: Cómo nacen, avanzan y se atenúan las ondas del tsunami de Abril 1. Nos fue bien. Planeta pequeño - Vía WIRED http://t.co/…"
0,2016-08-11T03:51:30.519758,15840,"{""id_tweet"": ""453563942154280961"", ""text"": ""RT @Hugo_Gutierrez_: En poblaci\u00f3n Las Dunas #Iquique dos block totalmente inhabitables http://t.co/C2hA8vB5l6""}",3,0.0,62,0,completed,453563942154280961,RT @Hugo_Gutierrez_: En población Las Dunas #Iquique dos block totalmente inhabitables http://t.co/C2hA8vB5l6
0,2016-08-11T03:51:30.528139,15841,"{""id_tweet"": ""451368262056820736"", ""text"": ""RT @GitanosCharly: #FuerzaChile todo el apoyo...""}",3,0.0,62,0,completed,451368262056820736,RT @GitanosCharly: #FuerzaChile todo el apoyo...
0,2016-08-11T03:51:30.537242,15842,"{""id_tweet"": ""452472066684760064"", ""text"": ""RT @HombredeRadio: #IQUIQUE: Se necesitan para hoy voluntarios en el Hogar El Turron ubicado en Videla 1321 con Sotomayor. Consultas a Jair\u2026""}",3,0.0,62,0,completed,452472066684760064,RT @HombredeRadio: #IQUIQUE: Se necesitan para hoy voluntarios en el Hogar El Turron ubicado en Videla 1321 con Sotomayor. Consultas a Jair…
0,2016-08-11T03:51:30.547596,15843,"{""id_tweet"": ""451542863730331649"", ""text"": ""RT @onemichile: SHOA INDICA QUE LAS CARACTER\u00cdSTICAS DEL SISMO NO RE\u00daNEN LAS CONDICIONES NECESARIAS PARA GENERAR UN TSUNAMI EN LAS COSTAS DE\u2026""}",3,0.0,62,0,completed,451542863730331649,RT @onemichile: SHOA INDICA QUE LAS CARACTERÍSTICAS DEL SISMO NO REÚNEN LAS CONDICIONES NECESARIAS PARA GENERAR UN TSUNAMI EN LAS COSTAS DE…
0,2016-08-11T03:51:30.558194,15844,"{""id_tweet"": ""454023393457618944"", ""text"": ""#Noticias Tres procesados en Chile por enviar falsa alarma de terremoto por ... - Terra Chile http://t.co/JiyTrRYN0Q #Actualidad""}",3,0.0,62,0,completed,454023393457618944,#Noticias Tres procesados en Chile por enviar falsa alarma de terremoto por ... - Terra Chile http://t.co/JiyTrRYN0Q #Actualidad
0,2016-08-11T03:51:30.568706,15845,"{""id_tweet"": ""451231633861922817"", ""text"": ""#BuenasNochesBueno banda Twittera este weey se va a dormir :3Nos leemos ma\u00f1ana.Pero antes #FuerzaChile estamos con ustedes hermanos.""}",3,0.0,62,0,completed,451231633861922817,#BuenasNochesBueno banda Twittera este weey se va a dormir :3Nos leemos mañana.Pero antes #FuerzaChile estamos con ustedes hermanos.
0,2016-08-11T03:51:30.580397,15846,"{""id_tweet"": ""454426744515080192"", ""text"": ""RT @CNNEE: No hay alerta de tsunami y no se reportan heridos hasta ahora tras el nuevo sismo en #Chile http://t.co/wb1rWpCqGU""}",3,0.0,62,0,completed,454426744515080192,RT @CNNEE: No hay alerta de tsunami y no se reportan heridos hasta ahora tras el nuevo sismo en #Chile http://t.co/wb1rWpCqGU
0,2016-08-11T03:51:30.590685,15847,"{""id_tweet"": ""452360567265579008"", ""text"": ""RT @POWERSOTOMAYOR: Justo q me habia auto convencido de dormir jajajaj Paren el wueo placas clias!!!! #iquique #altohospicio""}",3,0.0,62,0,completed,452360567265579008,RT @POWERSOTOMAYOR: Justo q me habia auto convencido de dormir jajajaj Paren el wueo placas clias!!!! #iquique #altohospicio
0,2016-08-11T03:51:30.601250,15848,"{""id_tweet"": ""452164590705455104"", ""text"": ""RT @biobio: [FOTOS/BLOG] Arica post terremoto: la delgada l\u00ednea entre la normalidad y la psicosis http://t.co/jH4MfHCHz5 http://t.co/CQ9y5S\u2026""}",3,0.0,62,0,completed,452164590705455104,RT @biobio: [FOTOS/BLOG] Arica post terremoto: la delgada línea entre la normalidad y la psicosis http://t.co/jH4MfHCHz5 http://t.co/CQ9y5S…
0,2016-08-11T03:51:30.611681,15849,"{""id_tweet"": ""451387283858395136"", ""text"": ""RT @Joseluis_FC: #MuerteAChilenos IMPOSIBLE!!! que pa\u00eds del mundo puede resistir 2 TERREMOTOS de 8G en menos de 4 A\u00f1os y seguir siendo POTE\u2026""}",3,0.0,62,0,completed,451387283858395136,RT @Joseluis_FC: #MuerteAChilenos IMPOSIBLE!!! que país del mundo puede resistir 2 TERREMOTOS de 8G en menos de 4 Años y seguir siendo POTE…
0,2016-08-11T03:51:30.621828,15850,"{""id_tweet"": ""452160417679151104"", ""text"": ""RT @La_Segunda: #Terremotoenchile Muri\u00f3 reci\u00e9n nacida que dorm\u00eda en una carpa en Alto Hospicio. http://t.co/jMOIk6vSjo""}",3,0.0,62,0,completed,452160417679151104,RT @La_Segunda: #Terremotoenchile Murió recién nacida que dormía en una carpa en Alto Hospicio. http://t.co/jMOIk6vSjo
0,2016-08-11T03:51:30.631685,15851,"{""id_tweet"": ""451716307931521024"", ""text"": ""Terremoto r\u00e9plica fort\u00edsimo de anoche en el norte de Chile.... http://t.co/OdEjr8MHLF""}",3,0.0,62,0,completed,451716307931521024,Terremoto réplica fortísimo de anoche en el norte de Chile.... http://t.co/OdEjr8MHLF
0,2016-08-11T03:51:30.643654,15852,"{""id_tweet"": ""452242384869289986"", ""text"": ""Nuevo terremoto estremece a Chile | Cubadebate http://t.co/Xr2H1lfJZY""}",3,0.0,62,0,completed,452242384869289986,Nuevo terremoto estremece a Chile | Cubadebate http://t.co/Xr2H1lfJZY
0,2016-08-11T03:51:30.652990,15853,"{""id_tweet"": ""452951727336329217"", ""text"": ""RT @eliettg: Gente de #Iquique RT https://t.co/1zD22GaxWd participa !!!""}",3,0.0,62,0,completed,452951727336329217,RT @eliettg: Gente de #Iquique RT https://t.co/1zD22GaxWd participa !!!
0,2016-08-11T03:51:30.663454,15854,"{""id_tweet"": ""451341274046427136"", ""text"": ""Whats app se cayo,neymar y todos lo putos cules kieren penal #HalaMadrid #halamadridTLV""}",3,0.0,62,0,completed,451341274046427136,"Whats app se cayo,neymar y todos lo putos cules kieren penal #HalaMadrid #halamadridTLV"
0,2016-08-11T03:51:30.684134,15855,"{""id_tweet"": ""454466839158865921"", ""text"": ""Temblor de 6,1 en Nicaragua, otro de 6.2 en Iquique,\u00a0Chile http://t.co/opfwLkAClO""}",3,0.0,62,0,completed,454466839158865921,"Temblor de 6,1 en Nicaragua, otro de 6.2 en Iquique, Chile http://t.co/opfwLkAClO"
0,2016-08-11T03:51:30.694827,15856,"{""id_tweet"": ""452102956674859008"", ""text"": ""RT @CortezBogs: Cuestionan nombramiento en el Servicio de Salud de #Iquique: Director fue formalizado por cuasidelito de homicidio http://t\u2026""}",3,0.0,62,0,completed,452102956674859008,RT @CortezBogs: Cuestionan nombramiento en el Servicio de Salud de #Iquique: Director fue formalizado por cuasidelito de homicidio http://t…
0,2016-08-11T03:51:30.705215,15857,"{""id_tweet"": ""452123539014172672"", ""text"": ""RT @ChronosVenom: @TerraChile Centralismo de la gorda. Si si hubiera quedado la caga en #stgo estar\u00eda moviendo un poco m\u00e1s el culo. #Fuerza\u2026""}",3,0.0,62,0,completed,452123539014172672,RT @ChronosVenom: @TerraChile Centralismo de la gorda. Si si hubiera quedado la caga en #stgo estaría moviendo un poco más el culo. #Fuerza…
0,2016-08-11T03:51:30.716783,15858,"{""id_tweet"": ""451373255442460672"", ""text"": ""#CheO_x3: - Bachelet viaja a zona del terremoto en el norte de Chile http://t.co/UagXGZOqyT""}",3,0.0,62,0,completed,451373255442460672,#CheO_x3: - Bachelet viaja a zona del terremoto en el norte de Chile http://t.co/UagXGZOqyT
0,2016-08-11T03:51:30.727137,15859,"{""id_tweet"": ""451405724975763456"", ""text"": ""RT @reddeemergencia: RT @rnetarapaca: @reddeemergencia #RutaA16 #Iquique Subida a #AltoHospicio cortada http://t.co/IRjhUy4s2y""}",3,0.0,62,0,completed,451405724975763456,RT @reddeemergencia: RT @rnetarapaca: @reddeemergencia #RutaA16 #Iquique Subida a #AltoHospicio cortada http://t.co/IRjhUy4s2y
0,2016-08-11T03:51:30.737799,15860,"{""id_tweet"": ""454412633836244993"", ""text"": ""RT @onemichile: SEG\u00daN SHOA, LAS CARACTERISTICAS DEL SISMO NO REUNEN LAS CONDICIONES NECESARIAS PARA GENERAR UN TSUNAMI EN LAS COSTAS DE CHI\u2026""}",3,0.0,62,0,completed,454412633836244993,"RT @onemichile: SEGÚN SHOA, LAS CARACTERISTICAS DEL SISMO NO REUNEN LAS CONDICIONES NECESARIAS PARA GENERAR UN TSUNAMI EN LAS COSTAS DE CHI…"
0,2016-08-11T03:51:30.749435,15861,"{""id_tweet"": ""455139257435181056"", ""text"": ""RT @portalrrhh: \u201c@cecy_er: #FuerzaChile incendio en Valpara\u00edso en este momento... http://t.co/nV1H3GKuQW\u201d""}",3,0.0,62,0,completed,455139257435181056,RT @portalrrhh: “@cecy_er: #FuerzaChile incendio en Valparaíso en este momento... http://t.co/nV1H3GKuQW”
0,2016-08-11T03:51:30.759652,15862,"{""id_tweet"": ""453510766386102273"", ""text"": ""#Iquique alguien sabe cuando comienzan a funcionar los jardines infantiles?""}",3,0.0,62,0,completed,453510766386102273,#Iquique alguien sabe cuando comienzan a funcionar los jardines infantiles?
0,2016-08-11T03:51:30.769418,15863,"{""id_tweet"": ""451280061123932160"", ""text"": ""RT @acalderonp: Prensa internacional hace eco del terremoto en Chile: Los principales medios de comunicaci\u00f3n de todo el mundo ... http://t.\u2026""}",3,0.0,62,0,completed,451280061123932160,RT @acalderonp: Prensa internacional hace eco del terremoto en Chile: Los principales medios de comunicación de todo el mundo ... http://t.…
0,2016-08-11T03:51:30.781277,15864,"{""id_tweet"": ""451364228151402496"", ""text"": ""RT @CDN37: Nueve heridos en Per\u00fa por terremoto en Chile http://t.co/VHXuEkR90j""}",3,0.0,62,0,completed,451364228151402496,RT @CDN37: Nueve heridos en Perú por terremoto en Chile http://t.co/VHXuEkR90j
0,2016-08-11T03:51:30.791035,15865,"{""id_tweet"": ""451552346615865344"", ""text"": ""RT @INFORMADORCHILE: TERREMOTO EN IQUIQUE AHORA""}",3,0.0,62,0,completed,451552346615865344,RT @INFORMADORCHILE: TERREMOTO EN IQUIQUE AHORA
0,2016-08-11T03:51:30.799361,15866,"{""id_tweet"": ""451543329193594880"", ""text"": ""Si callas es malo. Si eres sincero es peor. #entoncesque #dilemas""}",3,0.0,62,0,completed,451543329193594880,Si callas es malo. Si eres sincero es peor. #entoncesque #dilemas
0,2016-08-11T03:51:30.807537,15867,"{""id_tweet"": ""454332269491003392"", ""text"": ""RT @ChileAG: #Iquique es otra ciudad en protesta, el gobierno aun no reacciona, suerte que tenemos militares que estan ayudando.""}",3,0.0,62,0,completed,454332269491003392,"RT @ChileAG: #Iquique es otra ciudad en protesta, el gobierno aun no reacciona, suerte que tenemos militares que estan ayudando."
0,2016-08-11T03:51:30.815678,15868,"{""id_tweet"": ""452432540259725312"", ""text"": ""RT @TerraChile: General a cargo afirma que #Arica sigue temerosa de otro terremoto http://t.co/EURfi4HVhB #FuerzaNorteDeChile http://t.co/I\u2026""}",3,0.0,62,0,completed,452432540259725312,RT @TerraChile: General a cargo afirma que #Arica sigue temerosa de otro terremoto http://t.co/EURfi4HVhB #FuerzaNorteDeChile http://t.co/I…
0,2016-08-11T03:51:30.823944,15869,"{""id_tweet"": ""451581958825324545"", ""text"": ""RT @ActualidadRT: \u00daLTIMA HORA: Se confirma que un tsunami golpea costas de Arica, #Iquique, #Antofagasta http://t.co/6N4R3lKVSi http://t.co\u2026""}",3,0.0,62,0,completed,451581958825324545,"RT @ActualidadRT: ÚLTIMA HORA: Se confirma que un tsunami golpea costas de Arica, #Iquique, #Antofagasta http://t.co/6N4R3lKVSi http://t.co…"
0,2016-08-11T03:51:30.832605,15870,"{""id_tweet"": ""451583791417409536"", ""text"": ""Segundo terremoto en Iquique!: http://t.co/ZzgSNLJB9r""}",3,0.0,62,0,completed,451583791417409536,Segundo terremoto en Iquique!: http://t.co/ZzgSNLJB9r
0,2016-08-11T03:51:30.840947,15871,"{""id_tweet"": ""451557749654958081"", ""text"": ""#SuNoviaHere Jap\u00f3n emite una alerta de tsunami tras el sismo de 8,2 grados en Chile: El Gobierno ... http://t.co/3ZDBGbjSw2 #SuNoviaHere""}",3,0.0,62,0,completed,451557749654958081,"#SuNoviaHere Japón emite una alerta de tsunami tras el sismo de 8,2 grados en Chile: El Gobierno ... http://t.co/3ZDBGbjSw2 #SuNoviaHere"
0,2016-08-11T03:51:30.849035,15872,"{""id_tweet"": ""451566591189073920"", ""text"": ""#FuerzaChile.""}",3,0.0,62,0,completed,451566591189073920,#FuerzaChile.
0,2016-08-11T03:51:30.857083,15873,"{""id_tweet"": ""455353557613821954"", ""text"": ""RT @espectador810: Temblor de 5,2 grados sacude dos regiones del norte de Chile http://t.co/cBqZhTrwS8""}",3,0.0,62,0,completed,455353557613821954,"RT @espectador810: Temblor de 5,2 grados sacude dos regiones del norte de Chile http://t.co/cBqZhTrwS8"
0,2016-08-11T03:51:30.874706,15874,"{""id_tweet"": ""451695440745205760"", ""text"": ""I'm at H\u00edper L\u00edder (Arica, Regi\u00f3n de Arica y Parinacota) http://t.co/yQnO1Nlp0C""}",3,0.0,62,0,completed,451695440745205760,"I'm at Híper Líder (Arica, Región de Arica y Parinacota) http://t.co/yQnO1Nlp0C"
0,2016-08-11T03:51:30.885923,15875,"{""id_tweet"": ""452646980691320832"", ""text"": ""Ellos tambi\u00e9n son v\u00edctimas del Terremoto, Necesitamos su ayuda. @Purina_cl @NestleCL @chv_noticias RT #Arica #Iquique http://t.co/v3JBy4CuLD""}",3,0.0,62,0,completed,452646980691320832,"Ellos también son víctimas del Terremoto, Necesitamos su ayuda. @Purina_cl @NestleCL @chv_noticias RT #Arica #Iquique http://t.co/v3JBy4CuLD"
