7	RT @CDN37: Nueve heridos en Perú por terremoto en Chile http://t.co/VHXuEkR90j
7	RT @ActualidadRT: ÚLTIMA HORA: Un sismo de magnitud 7,4 sacude #Chile http://t.co/6N4R3lKVSi
6	@hora07lared ha temblado toda la noche, no creo que esté disminuyendo #Iquique
2	Sismologos weones... Terremoto 7,6 fue una replica, pero no un terremoto??? Qlo wnes wnes. Solo en Chile ese sismo no pasa a ser Terremoto
4	@drexlerjorge gracias jorge tan pocas palabras y tanto que llenan#FuerzaChile
7	nacion.cl - Ministra del Trabajo en Iquique: Mayor cifra de denuncias es por inseguridad http://t.co/TBHugNMU8j vía @nacioncl
6	@hombredeltiempo: Mini Tsunami en #Chile PISAGUA 0.34 M.  IQUIQUE 0.87 M.  PATACHE 0.73 MFuerza Chile! Y nosotros a prevenir!
6	57 km al SE de Mina Collahuasi http://t.co/esu1pZIhVz #Terremoto #Temblor  #sismos #chile #sismo
7	RT @AlemAmarildo: RT @PeruNews: Terremoto en Chile dejó estas enormes grietas en pistas de Iquique / pc http://t.co/uA33GavLSO http://t.co/…
6	#Albert_Stanlie ¿El terremoto de Chile tiene algo que ver con los sismos en Los Ángeles?: Por Kevin Conlon, CN... http://t.co/t28c7BQhjT
6	RT @eltigrerafael: Chile levanta la alerta de tsunami que obligó a evacuar toda la costahttp://t.co/yYDCFHEkIU
6	RT @Dj_Rana_Mix: PFF LO Q FALTABA AHORA LOS PETA ZETA (ESPAÑOLES) METIENDO CUCO A #IQUIQUE ... AHY LES DEJO EL VIDEO https://t.co/pqK4TJMYVK
7	En este momento repartiendo cajas de alimentos del Gobierno Regional #tarapaca a los campamentos de las canchas del Cerro Dragón #iquique
5	Faltan 58 días amore mío ♥ te amo @henryperez87 !!
6	Muertos aumentan a seis y levantan alerta de tsunami tras terremoto en Chile http://t.co/UxBKOvnNFQ
7	#CheO_x3: - Bachelet viaja a zona del terremoto en el norte de Chile http://t.co/UagXGZOqyT
7	Celebridades lamentan hechos ocurridos en #Chile http://t.co/jfuqNHnX84
6	RT @espectador810: Temblor de 5,2 grados sacude dos regiones del norte de Chile http://t.co/cBqZhTrwS8
5	RT @GitanosCharly: #FuerzaChile todo el apoyo...
4	[21:00] Parcialmente nublado en #Iquique con 20°C y 60% de humedad relativa.
7	Ya empezaron a abusar de la ayuda a los damnificados por el terremoto, hay gente que lo necesita. Paren la weaa #Iquique
6	Geógrafo que predijo el terremoto de Chile alerta que el peor temblor está por llegar #Entérate #Noticias #México http://t.co/FhDonFqYQy
6	RT @Cooperativa: Sismología de EE.UU. situó en 7,4 grados Richter la réplica registrada a 40 kilómetros al suroeste de #Iquique http://t.co…
6	CHILE TERREMOTO - Más de medio centenar de replicas siguieron al sismo de 7,6 grados en Chile http://t.co/HJSxGVXIW5
6	No es agradable despertar con mensajes que digan: "Alerta de tsunami otra vez en Chile" :c
6	y la gente que vive en #iquique y trabaja en hospicio, por ejemplo profesores, que harán? escalar? a pie? :|
6	RT @Gnzlo: Atención - se oficializa el reingreso a clases en #Iquique el día lunes 14 de abril, Pica y Colchane inician mañana ! RT
7	Buuuuuenas :)
6	RT @elmundoes: Terremoto en #Iquique , Chile, y evacuación por alerta de tsunami. Las fotos http://t.co/dJQCv8UybC (Foto:Reuters) http://t.…
7	Chile: así se vivió el momento del terremoto http://t.co/0qUWNnU4k0
6	Por el terremoto de 8,2 grados en Chile se reportan hasta el momento nueve heridos en Perú. http://t.co/DLSJdc4SI1
3	RT @rodrigotapiad: El país ya se esta movilizando para ayudar a nuestra gente de Alto Hospicio. Vamos #Iquique ayudarnos entre nosotros por…
2	RT @paulinaisab: st pastor lo encontraron sector coviefi #Antofagasta  llamar a daniela 8808 6143 o si lo quiere @carab_antof RT http://t.c…
6	RT @canal26noticias: Fuerte réplica de 6,2 º en el norte de Chile http://t.co/ZFb1J02Y91
1	Todo #Arica sin luz?
7	#JeanCarly Un temblor de 5,2 grados sacude dos regiones del norte de Chile http://t.co/1YluvZPG6Y
5	RT @PedroFerriz: Reportan la llegada de las primeras grandes olas en la costa de Chile tras terremoto. Autoridades evacuan a población http…
5	Muertos aumentan a seis y levantan alerta de tsunami tras terremoto en Chile: SANTIAGO DE CHILE.- Las víctimas... http://t.co/wi41FMoabY
2	@SkyAlertMx: Momias Chinchorro (Arica) de 7000 años, salieron de sus tumbas luego del terremoto M8.2 http://t.co/1Adn17AYSz” evacuaron
4	Realización de Dakar en Chile en peligro: Gobierno estudia renunciar a carrera por terremoto en el norte http://t.co/m83Wg8CT9L
7	RT @Moyettoh: Japón emite una alerta de tsunami tras el sismo de 8,2 grados en Chile: El Gobierno de Japón ha emitido este j... http://t.co…
2	RT @sismos_dot_cl: 60 km al NO de Iquique http://t.co/XnOt8gWP3r #Terremoto #Temblor  #sismos #chile #sismo
5	87 km al O de Alto Hospicio http://t.co/qr1tpwMay4 #Terremoto #Temblor  #50ymas #sismos #chile #sismo
7	RT @LorenitaCarrasc: Ella pidió a @TVN ir a #iquique a reportear??? @Ayparfavar solidaridad y empatía pura!! http://t.co/ESHNzb168M
2	RT @elsoldeiquique: #Iquique  falta listado,pero Informan que 34 colegios de la región podrán iniciar  clases el lunes 14 de abril http://t…
7	#FuerzaChile 👼
7	RT @blito_amargo: “Geógrafo que predijo el terremoto de #Chile alerta que el peor temblor está por llegar"http://t.co/CGIPnPiuCH/Impredec…
6	RT @Maelo__Ruiz: Mi solidaridad con toda la gente de Chile, esperemos sea solo un susto lo del Tsunami, ya el terremoto fue mucho #FuerzaCh…
3	RT @cristianjamett: Cargamento con agua y comida que parte mañana desde #santiago a #iquique Mil gracias a @F_Progresa  @marcoporchile http…
6	RT @Cooperativa: Estos son los albergues, refugios y centros de salud habilitados en #Iquique http://t.co/OwF1Gzjov9 http://t.co/LkLil2Yz2C
6	RT @ceppdi: Desastres y pueblos indígenas. Terremoto de Iquique, pueblo aymara y derecho a la información http://t.co/jBVztgLZYn
6	[02:37] @sismoguc cifra finalmente en 5.1º Richter el sismo de las 02:20 hrs a 73.3km al SO de #Pisagua a 38 km de prof. @alegriagonzaa
6	Imágenes de los daños por el sismo en Nicaragua. via @uninoticias http://t.co/GLY7L7Tzt5 Sismo en Nicaragua 6.1/Aquí en Chile 6,1es réplica
6	#FuerzaValparaiso #FuerzaChile
6	RT @vivimatus: Impresionantes desplazamientos en casas Alto Cerro Dragón #iquique Requieren ayuda máquina pesada #TerremotoenChile http://t…
7	Al menos 5 muertos tras un terremoto de magnitud 8,2 en la costa de Chile: El ministro del Interior ha comunicado que se ha levantado...
7	pancho estas vendiendo?
7	RT @LIberoamericaMu: Impresionante, ya se está hablando del incendio más grande en la historia de Valparaíso. #FuerzaValpo #FuerzaChile htt…
7	Una Autopista de Iquique tras el #TerremotoenChile de 8.2 grados Richter http://t.co/BSAG4vP5QQ #FuerzaChile
7	#Rangers está hipotecando sus opciones de mantener la categoría al empatar con #Iquique primer tiempo
6	RT @ElDatoDelDia: ¿El terremoto de Chile tiene algo que ver con los sismos en Los Ángeles? http://t.co/NRsh9gN5J2
4	RT @ChileAG: Nuevo Director del Servicio Salud #Iquique, formalizado por cuasidelito de homicidio en muerte d una menor el 2006
6	RT @Lamarcemondy: Aprobaron $ 860 millones en ayuda a los pescadores artesanales afectados por el terremoto http://t.co/n9FNhBPzYy
7	#Chile: PDI identifica autora de mensaje enviado por WhatsApp sobre falso terremoto http://t.co/K4aGURaAqe
7	RT @aguasaltiplano: Puntos de Reparto #Iquique: http://t.co/BCYyx7Bpqx
6	Terremoto al norte de Chile http://t.co/QcWXLMlXva
6	Paaa todos los días hay terremoto en chile
6	RT @CesarJavierG: @censuranoticias: 125 réplicas en #Chile luego del #terremotoenelnorte anoche de 8.2 informa y reporte completo con @TVCh…
7	Vecinos de Población Guanacagua III no quieren vivir en albergues x falsas promesas y se las arreglan para quedarse en sus hogares #Arica
1	Después d 5 días regreso a mi depto, con susto pero c la convicción q es un privilegio disfrutar esta vista #iquique http://t.co/UPMYxNWo7S
4	RT @noticias4vision: RT @webcamsdemexico: Imagen del incendio en este momento en #Valparaíso #Chile http://t.co/uO7ntTleA3 #SinPalabras #Fu…
5	City Sightseeing Tour http://t.co/YLn2pMLKXZ in Iquitos  | #TerremotoenChile #SiMiMamáTuvieraTwitter #ElColegioIdeal
7	RT @rnetarapaca: Otra colisión ruta a16 300mts antes de garita de carabineros. 2 vehiculos menores. #iquique sin lesionados.
6	RT @rnetarapaca: PRECAUCIÓN: Rotura de matriz frente a tambores del agua del altiplano. #iquique
1	RT @teleSURtv: #ENFOTOS | Terremoto 8.2 en #Chile, uno de los más fuertes de la historia http://t.co/nEFj3LM6cS http://t.co/gHMMjLP0BA
7	RT @NelsonHRLH: #FuerzaChile Venezuela esta contigo.
7	tanto que dicen: a chile le viene un tsunami y desaparece. miren como esta gran parte del pais. todo inundado
6	RT @jmfmoran: Al final la "tragedia" (incendio, tsnuami, terremoto) la seguimos considerado una excepción, cuando en Chile es la norma. Y a…
5	#SISMOLOGÍA CUENTAS Seguir @USGSted @EARTHBROOK @EarthQuakesTime  #CHILE @sismoguc @reddeemergencia @INFORMADORCHILE y xa TSUNAMI @NWS_NTWC
6	#Arica  Terremoto generó desplazamientos de tierra de hasta 37 centímetros según Gobierno http://t.co/I3zRnyiv92
4	RT @Cooperativa: Sismología informó que el epicentro del temblor de esta noche se ubicó 78 kilómetros al suroeste de Iquique http://t.co/mT…
6	@nacho_etche chile , donde fue el terremoto gato??
6	@marcelamomberg Como puedo cooperar con su campaña? #fuerzanortedechile
7	Hoy a las 19:00 horas una oportunidad para ayudar #FuerzaNorteDeChile en @Imaginarioact. Exposición de #ilustración http://t.co/BdHKAkSmNj
1	RT @TurkiAntof: #Antofagasta *.* #Norte #Chile @CulturadelMundo @EnTerrenoChile @postalesdechile @cMainat @thisisChile @VivaChile2012 http:…
6	RT @YosefMel: #FuerzaChile RT @WowFamosos: Valparaiso, Chile: JUSTO AHORA 2:07 AM: FOTO http://t.co/I2ICsdg92n http://t.co/CrJUELCDPb
6	80 km al SO de San Pedro de Atacama http://t.co/XxNtCQ9ZSv #Terremoto #Temblor  #sismos #chile #sismo
2	RT @Valenzuelaindio: JORGE ALIS 10 de mayo día de la madre Teatro Municipal de #Antofagasta Venta de entradas en oficinas del teatro. http:…
6	RT @glendacnn: 11 hospitales evacuados, comienzan a operar normalmente tras #TerremotoenChile , restablecida 50% de energia electrica en #A…
5	RT @MackaCalderon: Huara #iquique #IquiqueyChileestamosconUstedes http://t.co/v8pL9xSUgF
6	RT @canceractitud: "@HambreCero: #FuerzaChile #AbrazoArgentino"
4	Segundo terremoto en Iquique!: http://t.co/ZzgSNLJB9r
5	RT @Pizarristico: circula el siguiente audio que anuncia terremoto para hoy en #Antofagasta #Iquique http://t.co/s4bKWf9GXc
6	La maire terra tiene ganas de moverse en #iquique.
2	@Gnzlo: Atención - se oficializa el reingreso a clases en #Iquique el día lunes 14 de abril, Pica y Colchane inician mañana ! RT
5	Réplica de 6,2 grados sacude zona afectada por terremoto en Chile: No se han reportado daños personales ni alt... http://t.co/BU0Zmi1A2k
4	Un terremoto de 8.3 grados sacudió #Chile http://t.co/XpDIgQmMrO
5	RT @DorysHarder: Este camion está afuera de Radio Paulina, Riquelme/ Juan Martinez esperando de tu ayuda #Iquique Apoyanos! RT http://t.co/…
4	O Brasil manda todas as energias positivas para o Chile #FuerzaChile
7	RT @Armada_Chile: Buque "Sargento Aldea" va camino a #iquique en apoyo a la recuperación del norte del país. http://t.co/mdHmmpkJeT http://…
6	RT @areaminera_am: Onemi, indica que hay una alta probabilidad de tsunami en las costas del norte de chile.
4	RT @EduContreras: #Peñailillo dice q el jueves... si, recien el jueves... tendrán catastro de damnificados para "ver" que ayuda necesitan e…
2	Muertos aumentan a seis y levantan alerta de tsunami tras terremoto en #Chile http://t.co/dhbjy8JtYE
5	Destinos turísticos de #Chile funcionan con “normalidad” #TerremotoenChile #Latinoamerica http://t.co/nrZsUj7kOM
6	Mirando tele
6	RT @IquiqueRadioCL: @PDI_CHILE colabora en la entrega de ayuda a pueblos fronterizos de Tarapaca http://t.co/SqeLh9slxi #Iquique http://t.c…
6	Otro  #TerremotoenChile 7.8 #FuerzaNorte Nueva alerta de Tsunami, evacuación costas a nivel nacional.
1	Chile Se recuperara del terremoto en 3 semanas. Y aqui en Vnzla aun no se recuperan de la tragedia de Vargas en 1999 que tal !!
2	La pura caga en mi celu xd
4	Imágenes de como se vivió el terremoto en Chile...http://t.co/0BSaW7xFkO
6	RT @biobio: Tur Bus ofrece viajes gratuitos a Arica, Iquique y Antofagasta por terremoto http://t.co/XuhmxKfpXN http://t.co/EnGc5R2V5m
2	A dormir , Mañ lo veo a mi Gordo :'D
7	WAAA RT @CarolinaReyes7: La subida a Alto Hospicio, increíble http://t.co/YzlQ6y5Drv
4	RT @webcamsdemexico: RT @BreakingNewsChi: Incendio en Valparaíso #FuerzaValpo http://t.co/U1mmismuMK #FuerzaChile
2	Estamos en una campaña solidaria para ayudar a los damnificados del terremoto ocurrido en la zona norte de Chile. Les esperamos.
2	RT @freddypatri: ahora bastante gente prefiere dormir en zonas seguras laderas de los cerros, q estar en sus hogares @hora20lared #Iquique
4	KOALITAS &lt;3 #NicolaYAngieSeQuedanEnEEG #NicolaPorcellaTusFansEstamosContigo  #AngieArizagaContigoHastaLaFinalEEG #AngieArizagaNoSeVaDeEEG
5	#TeamSerFeliix Chile reporta 5 muertos. Se fugan un lote de presos. [imagenes]: El terremoto de Chile en image... http://t.co/YPbCdm5Jll
4	RT @felipeperez_3: Caleta Cavancha a esta hora #Iquique Glorioso http://t.co/IwmWgE7xLy
7	RT @UltimoMinutoCL: AHORA: SHOA decreta alerta de tsunami para las costas de Chile
5	RT @PAME_IQQ_CL: Perrito encontrado desorientado en calle Algarrobo c/los molles Dunas 2 #iquique el 01/04. Por favor RT @ORCAChile http://…
7	RT @MauricioAmpuero: Cancelan alerta de #tsunami para zona sur de #Chile. Elevan a 5 los muertos tras fuerte #terremoto.http://t.co/Olcbm…
6	RT @IquiqueRadioCL: $50 millones en ayuda del Municipio de Las Condes recibe Alto Hospicio http://t.co/7YDuNIODGa (#Iquique) @munimaho http…
7	RT @TeleNoticias_RD: #Otro #terremoto #obligó a #evacuar #costas de #Chile y #Perú http://t.co/klpqqjZDu5 #PrensaRD #remolacha
6	RT @la_iguanatv: Se activa alerta de Tsunami en costas de América Latina tras sismo de magnitud 8,2 en Chile http://t.co/yHR0hE2xsB http://…
5	RT @larepublica_pe: #TerremotoenChile: Centro de Alerta de Tsunami del Pacífico cancela alerta de #tsunami para Perú y Chile http://t.co/pk…
5	RT @TeresiHerrera: Pobre gente!! #FuerzaChile #FuerzaValpo !!! El pais siempre unido!!  Atentos a las campañas de alimentos y ayuda a perso…
1	AHORA. Cancelada el estado de alerta desde lebu hasta la antartica informa el SHOA el resto del Pais sigue en alerta de tsunami
4	Así se vivió el terremoto en el norte de Chile (IMPACTANTES VIDEOS) #Internacionales http://t.co/GudKSvNP8B http://t.co/jO2Qe6JP4m
7	RT @itxudiaz: Abrimos ya la tarde en @TheObjective_es con una espectacular imagen de los destrozos del terremoto de Chile. http://t.co/lsQr…
4	[#IUnTalJonatahan] Más de 500 réplicas del terremoto de 8'2 en Chile en los últimos días: S... http://t.co/AyfKmagoyy [#IUnTalJonatahan]
7	RT @adrissima: #Chile ha sido solidaria con la lucha anticomunista en Venezuela. Es momento de orar por nuestros hermanos chilenos. Fuerza!…
6	RT @JackoWolfJames: AYUDEN A DIFUNDIR NIÑOS PERDIDOS !!! TERREMOTO NORTE DE CHILE RT RT RT http://t.co/snKuJSTa22
4	RT @keno_2014: Una mujer caminó desde #Iquique hasta #Arica para ver a su hijo tras el #terremoto http://t.co/dWdJOhMSHB #Antofagasta #Cala…
6	RT @24HorasTVN: #Terremoto en el norte entra en lista de + fuertes en la historia de #Chile. Detalles y FOTOS http://t.co/b07nBxdA9V http:/…
6	me obsesione con temas de R5 ok
7	RT @elcomercio: #URGENTE: Alerta de tsunami en #Iquique, #Chile, por sismo de 7,4 grados Richter
5	@LaRedTV: Iquiqueño enojado porque su jefe lo echó por no trabajar tras terremoto http://t.co/80KV95qPpA http://t.co/VoVtxhGLf8
7	En #Iquique, el centro Paul Harris se encuentra funcionando con completa normalidad con 24 equipos #TerremotoenChile
3	RT @Butckus: Inacap #iquique entregando donación y comida a damnificados http://t.co/MR4wUCjEnk
7	En Blog @goldenbookcl, algo que escribi sobre el Terremoto #Iquique: http://t.co/S5jtgE2ZGX
7	RT @BombaPrat: Bomberos #Antofagasta trabaja en vehículo en llamas,calle Huamachuco/Arturo Pérez ,con unidad de @bombarendic/@carab_antof @…
2	RT @estomecansa: @sergiopuntocl @barbarabricenokPerro perdido en #Iquique se encontró desorientado en sector Dunas 2Por favor RThttp://…
2	RT @GuillermoLPD: Terror en Chile: terremoto-tsunami http://t.co/gv6FuV6qMW Mi enriquecedora experiencia con el terremoto, en el blog
5	Un temblor de 5,2 grados sacude dos regiones del norte de Chile http://t.co/HewgRF89Iz
1	Iquiqueños buscan a sus mascotas perdidas en la región tras el terremoto. Conozca sus historias en #AhoraNoticias
7	#FuerzaChileLasEstamosApoyando vamos que se puede... van a salir adelante como siempre #FuerzaArica
7	@Carabdechile colabora con afectados en zonas de seguridad de #Iquique y Alto Hospicio http://t.co/ThMgOjdqPK http://t.co/vicX1mYHyT
2	RT @NataliaJimenez: ❤️❤️Chile,estás en mis oraciones y desde mi corazón envío fuerzas a todos los afectados por el terrible terremoto que a…
4	#LaPrevia se comienza a vivir en Pasión Celeste! Posibles formaciones de ambos equipos para esta tarde Vamos #Iquiquehttp://t.co/ECEUVqasKb
4	RT @TerraChile: Casi 12.000 viviendas dañadas dejó terremoto en el norte de Chile http://t.co/VrbB4nb4ET
5	#PDP ANFP decidirá si se juega en el norte debido al terremoto http://t.co/qa0RJhj3hq #PasiondePrimera
7	Alerta preventiva de tsunami en Chile tras fuerte réplica de magnitud 7.8 al norte del país: El Servicio Geoló... http://t.co/ZJePPeNfCC
6	RT @DorysHarder: Galletas, queques, lo que sea tu cariño! Llevalos a B. Arana 1673, @danijimm se pone con panqueques y entregará en albergu…
7	Aprobaron $ 860 millones en ayuda a los pescadores artesanales afectados por el terremoto http://t.co/n9FNhBPzYy
7	Black out en toda la ciudad de #Arica
7	Voy a dar una vuelta a #iquique 😬 chao  #arica
6	RT @Mauro_VegaLopez: Lo bueno que llego + combustible. Anoche Petrobras de Heroes/Tadeo, llegaron 2 camiones de abastecimiento. #Iquique
4	RT @PartidoPSUV: Venezuela se solidariza con la República de Chile tras terremoto LEA COMUNICADO--&gt; http://t.co/FAt2nKIYWI
3	RT @vivimatus: Nuevas protestas en #iquique x falta de preocupacion x #terremotoenelnorte
2	(♥#Johan_Stars_07♥) Norte de Chile, agitado por temblor de 5.2 grados http://t.co/palhrHGzbG
4	RT @PedroFerriz: Réplica de 7.8 estremece Chile y emiten alerta de tsunami http://t.co/mseq03gKHq
7	RT @notisar1: URGENTE ALERTA GENERAL TSUNAMI NUEVO SISMO 7,8 MW EN CHILE
1	RT @Marigen2008: Es totalmente anormal no querer recibir ayuda si la gente la necesita, no entiendo los comentarios del Alcalde Soria #Iqui…
4	Odio que me dejen con la intriga, conectate y decimeee!!
4	Llegada de Ministros #Peñailillo y #Burgos a #Iquique con encargo de pdta #Bachelet de desplegarse en zona interior http://t.co/GViYEfW9J6
6	Con muchos me río, pero en pocos confio
6	Terremoto 8,2 del norte de Chile no sería el único http://t.co/4XlaRQ4ULu #mccol1
5	RT @reddeemergencia: "@RicardoGatica02:  #sinenergia #iquique sin energia hace 30 minutos, sector pedro prado entre el aguila y chipa, algu…
6	RT @carmenxxu: Si ahora ya estamos botados a diez días del terremoto con lo de Valpo habrá que rascarse solo mi #iquique glorioso ni pensar…
6	RT @SFVPilar: http://t.co/jsoYlRpT5N Qué certeza??? si cuando estuvo aquí en #Iquique le dijo a todas las viejas locas que ya no pasaría na…
5	RT @INFORMADORCHILE: AHORA replicas continúan en la zona del terremoto 8.2 MI despertando a los Iquiqueños.  Fuerza ♡ http://t.co/evbcItaV5J
7	ULTIMA HORA&gt;Cámara capta momentos de pánico durante terremoto en Chile. Mira el Vídeo. http://t.co/21xpJBIR6i http://t.co/GJacVNroel
6	Ya van doce réplicas del terremoto en #Chile http://t.co/tFYpMWHdgb
2	@RenzoTrisotti: Fuerte réplica en #Iquique// #FuerzaIquique
7	RT @CortezBogs: Mientras tanto en #iquique @barbarabricenok @pablolirar http://t.co/jzXqk4yOQ0
5	@VioletaNadin jajaja no lo soporto!!!
2	RT @marinochileno: #TerremotoenChile : a #bachelet donde la mandamos para que no haga tanto daño ? #Chile
4	RT @BombaPrat: Imagen gentileza @OctavaCBA donde personal de rescate de @BombaPrat trabaja en recate marítimo #antofagasta http://t.co/NBKI…
7	el mensaje del megaterremeto para hoy que circula por Whatsapp y Facebook es FALSO!! http://t.co/8oKXXLW72J #Iquique #FuerzaNorteDeChile
7	Temblóuy fuerte!  #Iquique
7	Terremoto en Chile se sintió peor que el del 85: mexicano en Arica http://t.co/KGfZcIOtL8
4	RT @cneryda: Banco de Chile y CAP Acero en la mira de autoridades por incumplir normativa tras terremoto - BioBioChile http://t.co/wdFQBQTV…
5	Que VTV le avise a TELESUR: nuevo sismo de 7.8 en Chile, con alerta de tsunami, favor avisarle a Bolivia y a EVO.
6	RT @soyarica: Autorizaron funcionamiento de feria dominical en Arica suspendida tras terremoto http://t.co/LNtXm8boAH
7	#Chile Bachelet decretó zona de catástrofe a regiones afectadas por el sismo http://t.co/D0wjcEXk5X @Luis_Delia
3	Cinco muertos y al menos 20 réplicas tras el terremoto de 8,2 grados en Chile: SANTIAGO DE CHILE.- Al menos 20 réplicas se han regist...
7	RT @cristianjamett: Desde #iquique mucha #FuerzaValpo . Estamos con ustedes así como ustedes estuvieron con nosotros.
7	Terremoto Iquique. http://t.co/GHx0upUyGD
6	RT @AlertaNews24: URGENTE - ALERTA DE TSUNAMI PARA CHILE Y PERÚ:Entre sismos de 8,2 y 7,8 grados de las últimas 24 horas, se han producido …
5	RT @T13: Momias chinchorro sufren serios daños tras terremoto en Arica http://t.co/ZA5gwbRbax http://t.co/zuozIQu9FF
4	RT @andesecuador: Un sismo de 6.1 grados sacudió esta mañana el norte de #Chile #Réplicas #ChileTerremoto http://t.co/c6EEQR9nrP http://t.c…
7	JAJAJA el weón chanta #CHV
1	Earthquake in #Iquique. Forest fires in #Valparaiso. Dos lugares especiales para mi. Me da tremenda pena lo que está sucediendo en #Chile.
7	RT @ObservatorioGE: Género y Desastres: La vulnerabilidad de las mujeres ante terremotos #Arica #iquique #Antofagasta http://t.co/sm4v10XRHE
7	Madrugadora #modeon
6	Galería: Medios del mundo cubren terremoto en Chile http://t.co/eTGjrjHSUT
7	RT @teleSURtv: #Venezuela se solidariza con la República de #Chile tras terremoto (+COMUNICADO) http://t.co/hwu3Kq4e1b #FuerzaChile http://…
5	Las imágenes exclusivas que muestran cómo se vivió el terremoto en #Arica http://t.co/FYs2fE0Yl7
5	Todo nuestro apoyo a los afectados del gran incendio en Valparaíso (Chile). ¡Fuerza, luchen! #FuerzaValparaíso #FuerzaChile.
2	RT @penaflorinos: LINE Ofrecerá llamadas gratuitas desde el extranjero, a teléfonos fijos y móviles por terremoto en #Arica e #Iquique, Has…
5	RT @Naelamusic: Hoy con la mano en el corazón y en mis oraciones a toda la gente de Chile #FuerzaChile http://t.co/Vq4MmM4XBJ
6	RT @GrupoWurtlitzer: [21:18] @sismoguc cifra en 6.1º Richter, GEOFON en 6.3º y USGS en 6.0º. Ubicado 78 km al SO de #Iquique a 40 Km de pro…
6	RT @mdzonline: #Ahora Fuerte sismo en el norte de Chile: tuvo una magnitud de 5.7 grados. Descartan alerta de tsunami | Epicentro ► http://…
6	Fuerte! pero q buen trabajo!Fuerza al Norte! Recopilación de imágenes del terremoto iquique TERREMOTO EN IQUIQUE: http://t.co/bg9fMJkN8F
4	RT @jaimezamir: Ahora las cosas tienen más sentido. "Colegios c/clases suspendidas hasta no contar con Certificado de habitabilidad" #iquiq…
5	RT @reddeemergencia: RT @alegriagonzaa: 12:50 #IQUIQUE RT @joseramosarce Situación en Población Reina Mar, sector sur http://t.co/2MTiwFFrz6
7	57 km al N de Iquique http://t.co/VYHRXDNYRy #Terremoto #Temblor  #sismos #chile #sismo
5	RT @medicenelmono: Diputado comunista @Hugo_Gutierrez_ se saca fotos en #Iquique mientras la gente pide agua. Es inaceptable. http://t.co/y…
1	RT @ForoCandanga: #FuerzaChile http://t.co/UoiHnzbuKI
6	“@reddeemergencia: "@InformacionesCL: 1:42 Unidades Emergencia van a #PozoAlmonte tras accidente en #MinaCerroColorado. @christianpino @TVN
6	RT @JorgeChavezR: Menos television y camaras se necesita accion !! #iquique necesita apoyo !!
7	Uno mas
7	RT @ChileAG: #Iquique es otra ciudad en protesta, el gobierno aun no reacciona, suerte que tenemos militares que estan ayudando.
7	#SuNoviaHere Japón emite una alerta de tsunami tras el sismo de 8,2 grados en Chile: El Gobierno ... http://t.co/3ZDBGbjSw2 #SuNoviaHere
7	(#On_Swager_1) Chile.- Retiran la alerta por tsunami en Chile, Perú y Ecuador: El Centro de Ale... http://t.co/FiYDg0EyPU (#On_Swager_1)
4	RT @fedegarcia15: #ElChuponDeLucas proboco el terremoto de chile
6	RT @NoticiasCaracol: Al menos 20 réplicas se han sentido tras el terremoto en el norte de Chile http://t.co/E3DANqg9WT
6	RT @vivimatus: Viviendas en el suelo en #iquique y encargada presidencial #terremotoenelnorte no aparece! #AltoHospicio reclama  http://t.c…
1	RT @bartorell: ATENCIÓN #IQUIQUE #TERREMOTO Las personas k buscan a su mascota perdida http://t.co/48bTUeTVyT cc @perroscl
7	RT @reddeemergencia: RT @rnetarapaca: @reddeemergencia #RutaA16 #Iquique Subida a #AltoHospicio cortada http://t.co/IRjhUy4s2y
6	RT @TuTuWoN: No se olvide que hoy en Deep Rock #Antofagasta está Pornokinesis/Yavû/Dhuma de Rapé/Arsenal deje de apoyar virtualmente el 20%…
7	@ronwship @Serafinetty Una pizza gigante con mucho queso, pollo, choclo ¿Que más Serafine?
4	@dLiRio: Me saco el sombrero x Gendarmería#iquique q antes de lamentar gran tragedia abrieron las puertas de la cárcel total% de acuerdo
6	Muy grata conversación con @triciapalma en @radiomaderofm 102.5 #Antofagasta
6	Alguien sabe de algún grupo voluntario o donde necesiten voluntarios para llevar ayuda a albergues o familias? #Iquique
2	TERREMOTO EN EL NORTE : En Atacama. Nuestros Carabineros de Chile solidarizaron con Huara #Atacama
1	Alerta de Tsunami en #Bolivia wajajajajajajjajajajajajajajajajajjajajajajajaja #Iquique #Arica #Chile
6	RT @fundacionmicasa: 40 niños y jóvenes afectados por daños en nuestra residencia en #ARICA necesitan ayuda. Apóyalos con @AYUDARcl http://…
5	RT @Bali_Ord: @radiopaulina Por favor ayudennos a difundir este aviso x la radio y con un RT. Gracias.#Iquique http://t.co/SUOCtJgGXd
5	RT @ActualidadRT: ÚLTIMA HORA: No hay riesgo de #tsunami en #Chile tras el #sismo de 6,0 cerca de #Iquique http://t.co/Wp5Eol5BsF
6	Aurorita #Antofagasta parte 2 http://t.co/gfSXuHZRd7
5	#Albert_Stanlie INF: Cifras oficiales de Chile sobre el terremoto: al menos 1.147 viviendas con daños irrepara... http://t.co/nKWHu3h3yW
6	RT @HyuksJawline: @Heemiin en Chile de 7.5° hacia arriba recién se considera terremoto. Pero esperemos que estos temblores ya paren :c
4	RT @makred: Todo normal en supermercado #unimarc #iquique...hay agua y a precio normal http://t.co/rP3xfA9dtD
1	zofri esta pobre poniendo carteles de carton escritos con tipex en el ingreso de personal una verguenza  #iquique http://t.co/n6PvAghuNY
